prov,year,provyear,SEXO,NED,EDAD,quintil,household_income,presidente,gobernador,soct2r,idio2r,atrib_respon,pol1b,aprobacion,aprobaciong,local_income,desempleo,desempleo2,desempleo3,dependencia,industrializacion,pbgpm,pbgnac,pbgdif,pbggw,pbggw2,pbggw3,pbggw4,tfpc,dependencia_fiscal1,dependencia_fiscal2,dependencia_fiscal_cat_1,dependencia_fiscal_cat_2,dependencia_fiscal_ratio1,dependencia_fiscal_ratio2,dependencia_fiscal_cat_ratio1,dependencia_fiscal_cat_ratio2,ideo,partyidgober,partyidpresi,copartisan,fpv,ofi,meses,desempleo1,peronista,NED_z,EDAD_z,desempleo_z,desempleo2_z,desempleo3_z,industrializacion_z,dependencia_fiscal1_z,dependencia_fiscal2_z,dependencia_fiscal_ratio1_z,dependencia_fiscal_ratio2_z,pbgpm_z,pbggw_z,pbggw2_z,pbggw3_z,pbggw4_z,pbgdif_z,tfpc_z,local_income_z
Chaco,2014,Chaco 2014,Mujer,16,26,4,1,0,0,2,2,0,NA,1,4,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,5,NO,NO,SI,NA,NA,29,-61.53,Yes,1.4539356042724516,-0.915314192797019,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Chaco,2014,Chaco 2014,Mujer,12,25,1,1,0,1,NA,1,0,NA,2,3,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,NA,NO,NO,SI,NA,NA,29,-61.53,Yes,0.40106766319381065,-0.9726465859047839,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Santa Fe,2014,Santa Fe 2014,Hombre,7,32,1,2,0,NA,1,2,0,NA,4,4,22.22,-0.878126150391906,8.255813953488373,1.155813953488373,0,32.79,13.73166754,13.759479728146239,-0.02781218814623898,-3.457557799849762,-4.263767514840361,0.04548908756,0.004604794972,0.5744448011,27.59,27.59,1,1,0.5857778044,0.5857778044,1,1,8,NO,NO,NO,0,0,31,-11.35666133305353,No,-0.9150172631544907,-0.57131983415043,-0.6743107643192221,0.40373759325679764,0.6511020994983593,0.8529556375587466,-0.3795503070894963,-0.41011634109936035,-0.41937065935975976,-0.423175364599072,-0.02588825194409679,-0.8535263325237251,-0.7988079178329257,-0.9654938324509875,-0.2676826724883144,-0.016798269569877285,0.28996252977027825,-0.4188663747369113
Buenos Aires,2014,Buenos Aires 2014,Mujer,3,74,2,2,NA,NA,1,1,0,NA,4,4,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,NA,SI,SI,SI,1,1,28,-12.035259692393923,Yes,-1.9678852042331318,1.8366406763756933,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Buenos Aires,2014,Buenos Aires 2014,Hombre,12,61,5,1,NA,NA,1,1,0,NA,1,1,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,5,NO,NO,SI,NA,NA,28,-12.035259692393923,Yes,0.40106766319381065,1.0913195659747503,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
San Juan,2014,San Juan 2014,Mujer,15,45,5,2,0,0,1,1,0,NA,2,4,22.22,0.39730006835269904,6.259780907668231,-0.8402190923317683,1,16.33,11.1732073,13.759479728146239,-2.5862724281462395,-4.794680354643024,-5.912783204425886,0.953666556,-0.01161036507,0.982243035,18.88,18.88,1,1,0.2261910669,0.2261910669,1,1,NA,NO,NO,SI,0,0,28,5.751391465677166,Yes,1.1907186190027914,0.1740012762505129,0.04554492163081715,-0.33852339188247504,-0.07469110923987157,-0.9369979744402389,-0.8904735347830824,-0.9217875086570366,-0.6044306613365298,-0.6068164501080359,-0.3281967473567349,-1.1920581825668004,-1.2193129365678481,-0.3299139188769479,-0.9595031043564967,-0.31910614705891915,1.6412573280599316,-0.4188663747369113
Tucuman,2014,Tucuman 2014,Hombre,11,17,3,3,1,1,1,3,0,NA,3,3,31.11,-1.1956869862282486,5.798575788402848,-1.3014242115971513,0,23.15,6.966648751,13.759479728146239,-6.792830977146239,-2.1529390745041987,-3.4440157990197275,1.234170107,-0.01302840895,0.1705403707,24.46,24.46,1,1,0.4238695732,0.4238695732,1,1,10,NO,NO,SI,NA,NA,30,-25.74712643678162,Yes,0.13785067792415037,-1.4313057307669026,-0.853543376878219,-0.5100308560970961,-0.24239351481832286,-0.1953525531867103,-0.5631541765132534,-0.59398898799436906,-0.5026961395880937,-0.5058619607097095,-0.825245075851908,-0.5232237816402288,-0.589768238710296,-0.13360600671520761,-1.0200040014755256,-0.816153459579036,-1.0484296221180118,0.49004715061308046
CABA,2014,CABA 2014,Mujer,12,39,4,1,0,NA,1,1,0,NA,1,3,33.33,0.37252344269154136,8.390022675736962,1.290022675736962,1,15.21,40.16228365,13.759479728146239,26.40280392185376,-2.061707266358503,-2.227216651010901,0.370160882,-0.009939355752,0.136964516,79.64,79.64,0,0,9.445918898,9.445918898,0,0,6,NO,NO,NO,NA,NA,31,7.486990759977057,No,0.40106766319381065,-0.16999308239607613,0.03156089448858427,0.4536455337085496,0.6999027841190079,-1.0587931169334868,2.6736705885995,2.6475741607808976,4.140468615291121,4.101702108645562,3.097161957756692,-0.5001257696564936,-0.2794800154013377,-0.7382751684551007,-0.8882094270175013,3.1062455565643035,-1.1596877739013889,0.7170199319715709
La Pampa,2014,La Pampa 2014,Mujer,7,36,2,3,1,1,3,3,0,NA,5,4,27.78,0.8250942773850174,2.2774327122153206,-4.822567287784679,1,12.56,16.69633269,13.759479728146239,2.9368529618537593,-4.701931150293871,-5.5960471048064155,0.8029461029,-0.018858966,1.175694065,20.81,20.81,1,1,0.3205544584,0.3205544584,1,1,8,NO,NO,SI,1,1,28,69.17040358744396,Yes,-0.9150172631544907,-0.34199026171937064,0.28699369323559687,-1.819431586721468,-1.5227439263729985,-1.346969123725547,-0.7772609252022993,-0.8084091672808811,-0.5558668863237632,-0.5586250296795576,0.32441754796107675,-1.1685759971636853,-1.138544075273394,-0.43539428574807,-1.2687649440696855,0.33350681430441076,2.2822835729820183,0.1495879785753447
Tucuman,2014,Tucuman 2014,Hombre,2,75,2,1,1,1,1,1,0,NA,3,4,31.11,-1.1956869862282486,5.798575788402848,-1.3014242115971513,0,23.15,6.966648751,13.759479728146239,-6.792830977146239,-2.1529390745041987,-3.4440157990197275,1.234170107,-0.01302840895,0.1705403707,24.46,24.46,1,1,0.4238695732,0.4238695732,1,1,NA,NO,NO,SI,1,1,30,-25.74712643678162,Yes,-2.231102189502792,1.893973069483458,-0.853543376878219,-0.5100308560970961,-0.24239351481832286,-0.1953525531867103,-0.5631541765132534,-0.59398898799436906,-0.5026961395880937,-0.5058619607097095,-0.825245075851908,-0.5232237816402288,-0.589768238710296,-0.13360600671520761,-1.0200040014755256,-0.816153459579036,-1.0484296221180118,0.49004715061308046
Mendoza,2014,Mendoza 2014,Hombre,12,40,5,3,NA,NA,1,2,0,NA,3,3,26.67,0.34650034650034645,4.05982905982906,-3.04017094017094,1,21.44,11.28066234,13.759479728146239,-2.47881738814624,-2.5311761160817765,-3.681467926822878,1.130172633,-0.009460237515,0.4856184087,37.88,37.88,0,0,0.7563262705,0.7563262705,1,1,5,NO,NO,SI,NA,NA,28,8.333333333333332,Yes,0.40106766319381065,-0.1126606892883113,0.016873354367529573,-1.156615271300792,-0.8746328306740112,-0.3813076368147941,0.22405474606400572,0.19437232872480611,-0.3315985137766622,-0.33607619719306414,-0.3154998248253514,-0.6189855986711849,-0.6503193978539715,-0.20638771275155965,-0.8677678288600541,-0.3064092504802567,-0.004375777811478886,0.03610158789609945
CABA,2014,CABA 2014,Mujer,12,40,4,2,0,0,1,1,0,NA,1,3,33.33,0.37252344269154136,8.390022675736962,1.290022675736962,1,15.21,40.16228365,13.759479728146239,26.40280392185376,-2.061707266358503,-2.227216651010901,0.370160882,-0.009939355752,0.136964516,79.64,79.64,0,0,9.445918898,9.445918898,0,0,5,NO,NA,NO,0,0,31,7.486990759977057,No,0.40106766319381065,-0.1126606892883113,0.03156089448858427,0.4536455337085496,0.6999027841190079,-1.0587931169334868,2.6736705885995,2.6475741607808976,4.140468615291121,4.101702108645562,3.097161957756692,-0.5001257696564936,-0.2794800154013377,-0.7382751684551007,-0.8882094270175013,3.1062455565643035,-1.1596877739013889,0.7170199319715709
Tucuman,2014,Tucuman 2014,Mujer,NA,28,3,2,0,0,1,2,0,NA,3,3,31.11,-1.1956869862282486,5.798575788402848,-1.3014242115971513,0,23.15,6.966648751,13.759479728146239,-6.792830977146239,-2.1529390745041987,-3.4440157990197275,1.234170107,-0.01302840895,0.1705403707,24.46,24.46,1,1,0.4238695732,0.4238695732,1,1,5,NO,NO,SI,0,0,30,-25.74712643678162,Yes,NA,-0.8006494065814893,-0.853543376878219,-0.5100308560970961,-0.24239351481832286,-0.1953525531867103,-0.5631541765132534,-0.59398898799436906,-0.5026961395880937,-0.5058619607097095,-0.825245075851908,-0.5232237816402288,-0.589768238710296,-0.13360600671520761,-1.0200040014755256,-0.816153459579036,-1.0484296221180118,0.49004715061308046
Tucuman,2014,Tucuman 2014,Mujer,13,20,5,NA,0,0,1,1,0,NA,2,1,31.11,-1.1956869862282486,5.798575788402848,-1.3014242115971513,0,23.15,6.966648751,13.759479728146239,-6.792830977146239,-2.1529390745041987,-3.4440157990197275,1.234170107,-0.01302840895,0.1705403707,24.46,24.46,1,1,0.4238695732,0.4238695732,1,1,10,NO,NO,SI,0,0,30,-25.74712643678162,Yes,0.6642846484634709,-1.259308551443608,-0.853543376878219,-0.5100308560970961,-0.24239351481832286,-0.1953525531867103,-0.5631541765132534,-0.59398898799436906,-0.5026961395880937,-0.5058619607097095,-0.825245075851908,-0.5232237816402288,-0.589768238710296,-0.13360600671520761,-1.0200040014755256,-0.816153459579036,-1.0484296221180118,0.49004715061308046
Buenos Aires,2014,Buenos Aires 2014,Mujer,8,35,3,2,0,0,2,3,0,NA,3,3,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,3,NO,NO,SI,1,1,28,-12.035259692393923,Yes,-0.6518002778848304,-0.39932265482713547,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Buenos Aires,2014,Buenos Aires 2014,Mujer,8,30,1,2,0,NA,3,3,0,NA,3,3,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,5,NO,NO,SI,NA,NA,28,-12.035259692393923,Yes,-0.6518002778848304,-0.6859846203659596,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Salta,2014,Salta 2014,Mujer,10,79,1,2,0,0,2,2,0,NA,2,2,16.67,-2.7378981690494104,10.428100987925356,3.3281009879253567,1,18.14,7.622120503,13.759479728146239,-6.137359225146239,5.450910238871935,3.944452629414123,0.4093729723,0.006251987358,0.64980956,19.11,19.11,1,1,0.2583374151,0.2583374151,1,1,4,NO,NO,SI,NA,NA,35,-22.000967429861333,Yes,-0.12536630734550988,2.1233026419145173,-1.723973569212106,1.2115418115100838,1.4409844014602784,-0.7401683245181144,-0.8769818766465124,-0.9082761000992564,-0.5878866605683203,-0.5903992976856746,-0.7477943201064892,1.4019140198861157,1.2943181738949505,-0.7108329362592927,-0.1974051454765029,-0.738702862144251,0.5396938876086181,-0.9862983281331376
Santa Fe,2014,Santa Fe 2014,Hombre,5,60,2,1,0,0,1,2,0,NA,4,4,22.22,-0.878126150391906,8.255813953488373,1.155813953488373,0,32.79,13.73166754,13.759479728146239,-0.02781218814623898,-3.457557799849762,-4.263767514840361,0.04548908756,0.004604794972,0.5744448011,27.59,27.59,1,1,0.5857778044,0.5857778044,1,1,7,NO,NO,NO,0,0,31,-11.35666133305353,No,-1.4414512336938112,1.0339871728669854,-0.6743107643192221,0.40373759325679764,0.6511020994983593,0.8529556375587466,-0.3795503070894963,-0.41011634109936035,-0.41937065935975976,-0.423175364599072,-0.02588825194409679,-0.8535263325237251,-0.7988079178329257,-0.9654938324509875,-0.2676826724883144,-0.016798269569877285,0.28996252977027825,-0.4188663747369113
Buenos Aires,2014,Buenos Aires 2014,Hombre,14,73,3,2,0,NA,1,1,0,NA,2,2,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,5,NO,NO,SI,NA,NA,28,-12.035259692393923,Yes,0.9275016337331312,1.7793082832679283,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Buenos Aires,2014,Buenos Aires 2014,Hombre,6,60,1,2,0,0,1,1,0,NA,2,2,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,8,NO,NO,SI,0,0,28,-12.035259692393923,Yes,-1.178234248424151,1.0339871728669854,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
CABA,2014,CABA 2014,Mujer,2,69,2,1,1,1,2,2,0,NA,3,2,33.33,0.37252344269154136,8.390022675736962,1.290022675736962,1,15.21,40.16228365,13.759479728146239,26.40280392185376,-2.061707266358503,-2.227216651010901,0.370160882,-0.009939355752,0.136964516,79.64,79.64,0,0,9.445918898,9.445918898,0,0,6,NO,NO,NO,NA,NA,31,7.486990759977057,No,-2.231102189502792,1.549978710836869,0.03156089448858427,0.4536455337085496,0.6999027841190079,-1.0587931169334868,2.6736705885995,2.6475741607808976,4.140468615291121,4.101702108645562,3.097161957756692,-0.5001257696564936,-0.2794800154013377,-0.7382751684551007,-0.8882094270175013,3.1062455565643035,-1.1596877739013889,0.7170199319715709
Buenos Aires,2014,Buenos Aires 2014,Hombre,10,50,3,2,1,1,2,2,0,NA,4,4,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,7,SI,SI,SI,1,1,28,-12.035259692393923,Yes,-0.12536630734550988,0.4606632417893371,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Chaco,2014,Chaco 2014,Mujer,6,66,1,3,NA,NA,1,2,0,NA,4,NA,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,NA,NO,NO,SI,NA,NA,29,-61.53,Yes,-1.178234248424151,1.3779815315135744,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Buenos Aires,2014,Buenos Aires 2014,Mujer,6,60,2,2,0,NA,1,1,0,NA,3,3,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,NA,NO,NO,SI,NA,NA,28,-12.035259692393923,Yes,-1.178234248424151,1.0339871728669854,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
CABA,2014,CABA 2014,Mujer,11,22,5,2,0,0,1,1,0,NA,2,3,33.33,0.37252344269154136,8.390022675736962,1.290022675736962,1,15.21,40.16228365,13.759479728146239,26.40280392185376,-2.061707266358503,-2.227216651010901,0.370160882,-0.009939355752,0.136964516,79.64,79.64,0,0,9.445918898,9.445918898,0,0,6,NO,NO,NO,0,0,31,7.486990759977057,No,0.13785067792415037,-1.1446437652280783,0.03156089448858427,0.4536455337085496,0.6999027841190079,-1.0587931169334868,2.6736705885995,2.6475741607808976,4.140468615291121,4.101702108645562,3.097161957756692,-0.5001257696564936,-0.2794800154013377,-0.7382751684551007,-0.8882094270175013,3.1062455565643035,-1.1596877739013889,0.7170199319715709
Chaco,2014,Chaco 2014,Mujer,10,49,3,3,0,0,1,3,0,NA,3,5,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,5,NO,NO,SI,0,0,29,-61.53,Yes,-0.12536630734550988,0.40333084868157226,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Chaco,2014,Chaco 2014,Hombre,2,27,1,3,NA,NA,1,1,0,NA,3,2,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,2,NO,NO,SI,NA,NA,29,-61.53,Yes,-2.231102189502792,-0.8579817996892541,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Buenos Aires,2014,Buenos Aires 2014,Hombre,13,28,3,1,0,0,2,1,0,NA,3,3,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,1,NO,NO,SI,0,0,28,-12.035259692393923,Yes,0.6642846484634709,-0.8006494065814893,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Chaco,2014,Chaco 2014,Hombre,10,34,1,3,NA,NA,3,3,0,NA,3,3,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,6,NO,NO,SI,NA,NA,29,-61.53,Yes,-0.12536630734550988,-0.4566550479349003,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Buenos Aires,2014,Buenos Aires 2014,Mujer,9,26,5,3,NA,NA,1,3,0,NA,3,3,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,5,NO,NO,SI,NA,NA,28,-12.035259692393923,Yes,-0.38858329261517016,-0.915314192797019,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Chaco,2014,Chaco 2014,Mujer,12,43,1,NA,0,0,1,1,0,NA,2,3,16.67,2,0.9433962264150944,-6.156603773584905,1,12.42,8.535230602,13.759479728146239,-5.224249126146239,7.953909833314689,6.7455717335449865,3.627903639,0.06440656236,0.9620206903,10.21,10.21,1,1,0.1793360967,0.1793360967,1,1,4,NO,NO,SI,0,0,29,-61.53,Yes,0.40106766319381065,0.059336490034983216,0.950115207008549,-2.315517179209717,-2.007823381159773,-1.362193516537203,-1.3990503871485693,-1.431108866030751,-0.628544400731141,-0.6307453014578945,-0.6399009333502521,2.0356218878195707,2.008613767806101,1.5416270884211474,2.283762051688694,-0.6308096959238921,1.574247844127171,-0.9862983281331376
Buenos Aires,2014,Buenos Aires 2014,Mujer,7,55,3,1,NA,NA,1,1,0,NA,3,4,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,10,NO,NO,SI,1,1,28,-12.035259692393923,Yes,-0.9150172631544907,0.7473252073281613,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Buenos Aires,2014,Buenos Aires 2014,Hombre,8,21,1,1,1,1,1,3,0,NA,4,4,31.25,-1.073192913058346,8.501118568232663,1.401118568232663,0,34.71,11.49941045,13.759479728146239,-2.26006927814624,-3.4936966764293897,-4.58638225582996,1.045529633,-0.007927612247,0.2486926882,44.56,44.56,0,0,1.597047463,1.597047463,0,0,NA,NO,NO,SI,1,1,28,-12.035259692393923,Yes,-0.6518002778848304,-1.2019761583358433,-0.7844072294707055,0.49495855043513554,0.7402992316933323,1.061747310404315,0.6158994258565609,0.5867906294464224,0.10107557934381163,0.09328044002465447,-0.2896524768874924,-0.8626759506369813,-0.8810758541301792,-0.2656243625189852,-0.8023783123795821,-0.28056195537480705,-0.7894613105045578,0.5043607494374898
Santa Fe,2014,Santa Fe 2014,Mujer,17,44,5,2,0,1,1,3,0,NA,3,4,22.22,-0.878126150391906,8.255813953488373,1.155813953488373,0,32.79,13.73166754,13.759479728146239,-0.02781218814623898,-3.457557799849762,-4.263767514840361,0.04548908756,0.004604794972,0.5744448011,27.59,27.59,1,1,0.5857778044,0.5857778044,1,1,5,NO,NO,NO,0,0,31,-11.35666133305353,No,1.717152589542112,0.11666888314274805,-0.6743107643192221,0.40373759325679764,0.6511020994983593,0.8529556375587466,-0.3795503070894963,-0.41011634109936035,-0.41937065935975976,-0.423175364599072,-0.02588825194409679,-0.8535263325237251,-0.7988079178329257,-0.9654938324509875,-0.2676826724883144,-0.016798269569877285,0.28996252977027825,-0.4188663747369113
Cordoba,2014,Cordoba 2014,Hombre,13,52,2,2,0,NA,2,2,0,NA,1,2,15.56,-0.2549322075180651,8.453473132372215,1.3534731323722156,0,28.72,14.23022218,13.759479728146239,0.47074245185376107,-1.324477283445999,-2.4155690707432633,1.503905834,0.03066948182,0.5416182751,27.2,27.2,1,1,0.6502475741,0.6502475741,1,1,7,NO,NO,NO,1,1,31,-2.8745804089105964,Yes,0.6642846484634709,0.5753280280048667,-0.32257759729296925,0.4772407334715218,0.7229745016006615,0.4103607893913182,-0.40242746653846284,-0.43302699039298764,-0.3861915276958065,-0.3902506283517545,0.03302112672945626,-0.3134743448279126,-0.32751056980329885,0.05516613971226909,0.8443682024328182,0.04211098869192527,0.18118738034038281,-1.099784718812383
CABA,2014,CABA 2014,Mujer,17,54,5,3,0,1,1,1,0,NA,2,4,33.33,0.37252344269154136,8.390022675736962,1.290022675736962,1,15.21,40.16228365,13.759479728146239,26.40280392185376,-2.061707266358503,-2.227216651010901,0.370160882,-0.009939355752,0.136964516,79.64,79.64,0,0,9.445918898,9.445918898,0,0,8,NO,NO,NO,0,0,31,7.486990759977057,No,1.717152589542112,0.6899928142203965,0.03156089448858427,0.4536455337085496,0.6999027841190079,-1.0587931169334868,2.6736705885995,2.6475741607808976,4.140468615291121,4.101702108645562,3.097161957756692,-0.5001257696564936,-0.2794800154013377,-0.7382751684551007,-0.8882094270175013,3.1062455565643035,-1.1596877739013889,0.7170199319715709
